precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,magnitude
36-10,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,264,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
36-11,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,174,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
36-11,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,86,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-01,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,271,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-01,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,366,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-02,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,144,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-02,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,307,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-03,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,157,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-03,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,306,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-04,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,192,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-04,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,445,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-05,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,43,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-05,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,135,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-06,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,216,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-06,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,201,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-07,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,105,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-07,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,167,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-08,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,22,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-08,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,57,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-09,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,22,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-09,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,44,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-10,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,43,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-10,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,106,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-11,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,43,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-11,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,79,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-12,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,53,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
37-12,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,138,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-01,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,105,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-01,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,187,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-02,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,136,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-02,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,243,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-03,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,144,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-03,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,226,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-04,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,271,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-04,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,276,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-05,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,101,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-05,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,125,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-06,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,52,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-06,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,107,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-07,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,192,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-07,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,204,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-08,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,59,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-08,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,144,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-09,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,88,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-09,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,151,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-10,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,101,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-10,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,174,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-11,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,42,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-11,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,62,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-12,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,73,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-12,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,116,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-13,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,50,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-13,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,61,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-14,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,55,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
38-14,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,104,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-01,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,74,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-01,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,222,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-02,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,296,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-02,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,362,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-03,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,219,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-03,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,253,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-04,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,240,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-04,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,217,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-05,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,140,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-05,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,466,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-06,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,283,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-06,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,476,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-07,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,120,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-07,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,183,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-08,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,102,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-08,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,129,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-09,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,35,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
39-09,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,124,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-01,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,159,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-01,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,275,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-02,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,119,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-02,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,491,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-03,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,183,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-03,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,202,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-04,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,110,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-04,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,412,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-05,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,107,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-05,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,270,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-06,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,181,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-06,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,538,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-07,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,206,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-07,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,427,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-08,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,59,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-08,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,257,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-09,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,72,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
40-09,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,150,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-01,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,74,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-01,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,452,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-02,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,127,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-02,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,374,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-03,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,60,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-03,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,125,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-04,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,175,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-04,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,420,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-05,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,285,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-05,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,404,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-06,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,178,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-06,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,461,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-07,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,200,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-07,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,353,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-08,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,362,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-08,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,480,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-09,LIEUTENANT GOVERNOR,DEMOCRAT,DEMOCRAT,IN-PERSON,174,SUSSEX,10005,SUSSEX,10005,KYLE EVANS GAY,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
41-09,LIEUTENANT GOVERNOR,REPUBLICAN,REPUBLICAN,IN-PERSON,239,SUSSEX,10005,SUSSEX,10005,RUTH BRIGGS KING,,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
